,tip,tip_pc
2531386,0,0.0
2531391,0,0.0
2531402,0,0.0
2531406,0,0.0
2531475,1,0.080841848057622
2531500,0,0.0
2531506,1,0.12826734912927246
2531516,0,0.0
2531528,1,0.06458626010699219
2531553,0,0.0
2531567,0,0.0
2531582,0,0.0
2531629,0,0.0
2531682,1,0.07914768676910607
2531689,1,0.1226708898925696
2531694,0,0.0
2531774,1,0.19568053540875405
2531898,1,0.10460313877249261
2531943,0,0.0
2531952,0,0.0
2531973,0,0.0
2531987,0,0.0
2532029,0,0.0
2532047,0,0.0
2532093,1,0.10810811288083715
2532168,0,0.0
2532255,1,0.06834948501635242
2532328,1,0.10245651376841701
2532339,0,0.0
2532439,1,0.1477139400685772
2532472,0,0.0
2532504,0,0.0
2532576,0,0.0
2532581,0,0.0
2532585,0,0.0
2532592,1,0.12864573223541137
2532596,1,0.09585398891700475
2532689,1,0.13373208680682258
2532726,1,0.13499304186812927
2532730,0,0.0
2532735,1,0.1313711211990904
2532771,0,0.0
2532809,1,0.12064159932453215
2532815,0,0.0
2532821,0,0.0
2532864,0,0.0
2532868,0,0.0
2532881,0,0.0
2532902,0,0.0
2532908,1,0.10960336096802115
2532916,0,0.0
2533025,1,0.14417966813630806
2533056,0,0.0
2533072,1,0.1284679441883373
2533078,1,0.104778678757801
2533090,0,0.0
2533119,1,0.09255787835008344
2533215,0,0.0
2533237,1,0.11349843716861947
2533244,1,0.13464032305527784
2533298,0,0.0
2533409,1,0.06507453053087776
2533483,0,0.0
2533488,0,0.0
2533541,1,0.1516291760751825
2533567,1,0.11364326961097139
2533576,1,0.06645921349846398
2533585,1,0.08668758159503882
2533608,0,0.0
2533614,0,0.0
2533631,1,0.14111563085600198
2533674,0,0.0
2533716,1,0.13601506850988968
2533745,0,0.0
2533764,0,0.0
2533788,0,0.0
2533813,0,0.0
2533818,1,0.07338224812451276
2533824,1,0.06990868381323544
2533849,1,0.13472231798716505
2533866,0,0.0
2533909,1,0.1319297174728262
2533929,0,0.0
2533934,0,0.0
2533948,0,0.0
2533993,1,0.11921223854810303
2534007,1,0.08036820359969615
2534055,0,0.0
2534086,1,0.13057479540373007
2534094,0,0.0
2534131,0,0.0
2534152,1,0.13318031034231498
2534200,1,0.08724156132099506
2534212,0,0.0
2534235,1,0.10520463732035439
2534270,1,0.09458723139896472
2534310,0,0.0
2534343,0,0.0
2534348,0,0.0
2534428,0,0.0
2534477,0,0.0
2534555,0,0.0
2534561,1,0.10673825005888032
2534606,1,0.11505852886647198
2534618,0,0.0
2534636,0,0.0
2534652,1,0.08440746252194549
2534656,0,0.0
2534678,1,0.07491924332733975
2534691,1,0.11829396478887169
2534708,0,0.0
2534756,1,0.10034652088618075
2534770,0,0.0
2534786,1,0.0844590674146237
2534790,0,0.0
2534805,0,0.0
2534840,1,0.11319575244242704
2535028,1,0.06220157841247374
2535070,1,0.1006633267135854
2535083,1,0.07466441059180828
2535092,1,0.07068925799244957
2535102,1,0.128657690778143
2535129,1,0.0854340009897467
2535146,0,0.0
2535161,0,0.0
2535166,0,0.0
2535183,0,0.0
2535188,0,0.0
2535248,0,0.0
2535265,0,0.0
2535280,1,0.07969643626408042
2535330,0,0.0
2535334,0,0.0
2535420,1,0.12812896648863778
2535445,0,0.0
2535453,1,0.10165116067161652
2535460,1,0.08689564707589686
2535487,1,0.09654375327769182
2535527,0,0.0
2535531,1,0.1840332561200649
2535550,0,0.0
2535586,0,0.0
2535592,1,0.09546537232377889
2535629,1,0.1475243177210787
2535633,0,0.0
2535683,1,0.09314570034292076
2535786,1,0.08218985955347884
2535797,0,0.0
2535837,1,0.10550289610358332
2535843,0,0.0
2535866,1,0.07516415888989751
2535885,0,0.0
2535891,0,0.0
2535895,0,0.0
2535918,1,0.07064162625384085
2535942,0,0.0
2535980,0,0.0
2535984,0,0.0
2536031,1,0.1560553747635619
2536077,1,0.09853289931562093
2536082,0,0.0
2536094,0,0.0
2536108,0,0.0
2536115,1,0.1300580269327273
2536121,1,0.08605887341307314
2536134,0,0.0
2536147,0,0.0
2536164,1,0.10646503809840364
2536209,0,0.0
2536243,0,0.0
2536251,0,0.0
2536273,1,0.09354275238526777
2536350,0,0.0
2536354,0,0.0
2536376,0,0.0
2536421,0,0.0
2536438,0,0.0
2536451,0,0.0
2536457,0,0.0
2536463,0,0.0
2536471,0,0.0
2536498,0,0.0
2536504,0,0.0
2536529,1,0.13393570869466465
2536567,1,0.09946564681760722
2536582,1,0.1094076805483044
2536595,1,0.0797870037172588
2536627,1,0.07495317261012951
2536638,1,0.11342145208934809
2536644,1,0.08409230554632247
2536649,1,0.06917689158285839
2536660,0,0.0
2536678,0,0.0
2536712,1,0.13854552612238247
2536716,0,0.0
2536728,0,0.0
2536739,0,0.0
2536766,1,0.1050290126559256
2536770,1,0.1362620248295877
2536783,0,0.0
2536808,0,0.0
2536816,0,0.0
2536820,0,0.0
2536826,0,0.0
2536869,1,0.12858589035225657
2536880,0,0.0
2536937,1,0.1354980511672595
2536941,0,0.0
2536989,1,0.08007223514788014
2536994,0,0.0
2537001,1,0.0977819591535832
2537014,0,0.0
2537072,0,0.0
2537104,1,0.13783780617240077
2537146,0,0.0
2537153,1,0.07762198853016597
2537168,0,0.0
2537176,0,0.0
2537217,1,0.16547863260869497
2537267,1,0.1381068931845456
2537304,0,0.0
2537349,1,0.13108177107807784
2537413,1,0.084613869772888
2537462,0,0.0
2537485,1,0.12508352967063538
2537496,1,0.114377944201322
2537506,0,0.0
2537512,0,0.0
2537551,1,0.1057522990843428
2537559,0,0.0
2537564,1,0.1429915879251782
2537568,0,0.0
2537586,1,0.1095288256756193
2537642,0,0.0
2537653,0,0.0
2537695,1,0.09964128632368661
2537703,0,0.0
2537745,1,0.06793052761531243
2537761,1,0.08158662092365278
2537803,1,0.11157826906836578
2537811,0,0.0
2537815,0,0.0
2537895,0,0.0
2537953,1,0.09095295258209056
2537967,0,0.0
2537982,0,0.0
2538015,1,0.11705045136317355
2538026,0,0.0
2538086,0,0.0
2538091,0,0.0
2538097,1,0.09810065077011543
2538102,0,0.0
2538112,0,0.0
2538136,1,0.07907084486186522
2538145,0,0.0
2538169,1,0.10192341943285096
2538203,0,0.0
2538240,1,0.07002003434602021
2538246,0,0.0
2538254,0,0.0
2538259,1,0.07094032649756128
2538272,1,0.06831511398567951
2538296,0,0.0
2538307,0,0.0
2538321,0,0.0
2538333,0,0.0
2538343,1,0.06792852309273076
2538419,1,0.06695195555103466
2538460,1,0.10372569948080473
2538464,0,0.0
2538477,0,0.0
2538514,1,0.12532421714252673
2538532,1,0.10498756606886604
2538565,0,0.0
2538569,1,0.13060877835469284
2538575,0,0.0
2538598,1,0.07106203288933702
2538653,0,0.0
2538694,1,0.12172652813233023
2538751,1,0.1136208995283938
2538755,0,0.0
2538765,0,0.0
2538820,1,0.06663265663797263
2538840,0,0.0
2538861,1,0.11878354416956002
2538868,1,0.11784054459192786
2538883,0,0.0
2538892,0,0.0
2538896,1,0.12039588826395017
2538920,0,0.0
2538933,0,0.0
2538945,0,0.0
2538957,1,0.12432560851926905
2538970,0,0.0
2539058,1,0.15281028282894293
2539069,0,0.0
2539086,1,0.14005217968166675
2539112,1,0.0979634434354329
2539157,1,0.08311487461625498
2539161,0,0.0
2539175,1,0.07281746354739727
2539272,0,0.0
2539277,0,0.0
2539286,0,0.0
2539341,1,0.11399570322567981
2539446,1,0.10250178722284747
2539470,1,0.12201085453298591
2539496,1,0.07235061391948525
2539510,0,0.0
2539515,1,0.12968814306880555
2539521,0,0.0
2539546,1,0.08319682893556739
2539597,1,0.14744617903097826
2539626,0,0.0
2539631,0,0.0
2539638,0,0.0
2539661,1,0.0964779977212336
2539671,0,0.0
2539683,1,0.08967153713621392
2539705,0,0.0
2539784,1,0.1269867473285416
2539825,1,0.11403270347890146
2539925,0,0.0
2539930,0,0.0
2539943,1,0.07005852920221411
2539948,0,0.0
2539980,1,0.09557886447410399
2539986,0,0.0
2539990,0,0.0
2540003,1,0.10745419460495713
2540014,1,0.0903997486246974
2540066,0,0.0
2540074,0,0.0
2540114,0,0.0
2540122,1,0.14458956772460446
2540223,0,0.0
2540250,1,0.12676702637252707
2540254,0,0.0
2540261,0,0.0
2540265,1,0.11802385165240234
2540273,1,0.09542018807127495
2540282,0,0.0
2540351,0,0.0
2540448,0,0.0
2540473,0,0.0
2540488,1,0.1108357797696384
2540584,1,0.09602155919475808
2540596,1,0.1125502219548131
2540605,0,0.0
2540610,0,0.0
2540614,0,0.0
2540623,1,0.10658296044896659
2540679,1,0.09831955878408642
2540744,0,0.0
2540844,1,0.12736772608931923
2540849,1,0.08786845555446697
2540853,0,0.0
2540858,1,0.10676997563629298
2540892,0,0.0
2540905,0,0.0
2540987,0,0.0
2541053,1,0.07158890123229511
2541067,0,0.0
2541115,1,0.11881653223808039
2541121,0,0.0
2541145,0,0.0
2541187,0,0.0
2541196,1,0.1078255394481627
2541212,0,0.0
2541225,1,0.12016668707551859
2541229,1,0.07219397271893938
2541238,1,0.09658241782799627
2541249,0,0.0
2541265,1,0.08332415891236485
2541274,0,0.0
2541292,1,0.11565874258392529
2541296,0,0.0
2541335,0,0.0
2541367,0,0.0
2541424,1,0.11196177967896294
2541436,0,0.0
2541563,1,0.09288422341233021
2541707,0,0.0
2541711,0,0.0
2541749,0,0.0
2541770,1,0.12134431049056041
2541807,1,0.12203257500208489
2541815,0,0.0
2541821,0,0.0
2541827,1,0.10312575185845416
2541832,0,0.0
2541847,1,0.07073910583158853
2541939,0,0.0
2542027,0,0.0
2542047,1,0.11379800418371569
2542075,0,0.0
2542099,1,0.12981344715192142
2542139,1,0.12321923957092583
2542144,0,0.0
2542227,1,0.09802908222957472
2542235,0,0.0
2542321,1,0.12454719816850826
2542331,1,0.10710087976052332
2542346,1,0.09207163210684755
2542355,1,0.10154667810551911
2542373,0,0.0
2542423,1,0.13175547050032776
2542496,0,0.0
2542501,0,0.0
2542513,1,0.08075172037386222
2542559,1,0.10295350774645637
2542564,0,0.0
2542705,1,0.12345950409688658
2542719,1,0.09557525990106866
2542723,0,0.0
2542730,1,0.13200868279785075
2542734,1,0.12366640122140458
2542822,0,0.0
2542830,1,0.10796140345314946
2542890,0,0.0
2542918,0,0.0
2542922,0,0.0
2542941,0,0.0
2542956,0,0.0
2543020,1,0.1420940901849688
2543028,1,0.12402218455823283
2543040,0,0.0
2543049,0,0.0
2543118,0,0.0
2543134,0,0.0
2543144,0,0.0
2543159,0,0.0
2543178,0,0.0
2543182,1,0.07623818211449046
2543282,1,0.1017302626568247
2543290,0,0.0
2543338,1,0.0685073178640517
2543342,0,0.0
2543401,1,0.15593099561905793
2543412,0,0.0
2543416,0,0.0
2543487,1,0.10390366691539901
2543525,1,0.09128660659525781
2543595,1,0.14233098733886707
2543600,0,0.0
2543631,1,0.14998668569420606
2543640,1,0.08866918764068328
2543663,0,0.0
2543667,1,0.14199068567233147
2543674,1,0.12164143111332841
2543684,0,0.0
2543699,0,0.0
2543709,1,0.08797136701525529
2543744,0,0.0
2543758,0,0.0
2543778,0,0.0
2543782,0,0.0
2543825,0,0.0
2543855,0,0.0
2543927,1,0.10111023196668881
2543977,1,0.09589291251381316
2543999,0,0.0
2544004,0,0.0
2544024,0,0.0
2544035,0,0.0
2544060,1,0.12270609988302386
2544083,1,0.10055152134042511
2544130,0,0.0
2544135,1,0.13801139589062975
2544145,1,0.09152351913450886
2544149,0,0.0
2544219,1,0.09094843808365335
2544229,0,0.0
2544317,1,0.12765122308368243
2544330,0,0.0
2544346,0,0.0
2544388,1,0.10335331344358616
2544413,1,0.09335679350621616
2544427,0,0.0
2544484,1,0.0821747250041807
2544529,0,0.0
2544537,0,0.0
2544542,1,0.11964346926641153
2544554,0,0.0
2544558,0,0.0
2544628,1,0.15932196061727683
2544689,1,0.13055163661598296
2544699,0,0.0
2544729,0,0.0
2544736,0,0.0
2544751,0,0.0
2544929,1,0.05913606604145737
2544943,1,0.10614801871236634
2544947,0,0.0
2544963,0,0.0
2544969,1,0.06705144775670184
2544978,0,0.0
2544991,0,0.0
2545013,1,0.1085032281394378
2545041,1,0.1121886125377699
2545076,0,0.0
2545113,1,0.11043765773830104
2545156,1,0.11689854241645008
2545167,0,0.0
2545181,1,0.09135764605452462
2545202,0,0.0
2545209,0,0.0
2545218,0,0.0
2545224,0,0.0
2545251,0,0.0
2545266,0,0.0
2545274,1,0.09797080914642399
2545312,0,0.0
2545316,1,0.09127697451362239
2545329,0,0.0
2545333,1,0.07621542830099744
2545388,0,0.0
2545407,0,0.0
2545423,0,0.0
2545446,1,0.12431133750861906
2545459,1,0.0755999218178116
2545495,1,0.08208763351965298
2545502,0,0.0
2545523,0,0.0
2545568,0,0.0
2545572,1,0.1009941981781741
2545581,1,0.08416254970651024
2545625,1,0.07678349051921327
2545644,0,0.0
2545660,0,0.0
2545671,1,0.12169858353605174
2545679,1,0.08273331064525652
2545688,0,0.0
2545700,0,0.0
2545730,0,0.0
2545734,0,0.0
2545740,0,0.0
2545767,0,0.0
2545772,0,0.0
2545792,0,0.0
2545830,0,0.0
2545863,1,0.0762456470597268
2545919,1,0.08621672423666885
2545935,1,0.09312816640033396
2545959,1,0.08167276268432244
2546000,1,0.11017803804914544
2546006,0,0.0
2546014,0,0.0
2546020,0,0.0
2546079,0,0.0
2546085,1,0.10109176312859577
2546089,0,0.0
2546095,0,0.0
2546106,0,0.0
2546115,0,0.0
2546149,1,0.1423269650784597
2546225,1,0.14091219064795965
2546257,1,0.13895876173693014
2546328,0,0.0
2546340,0,0.0
2546352,0,0.0
2546364,0,0.0
2546416,1,0.07025342038249095
2546448,1,0.11263802791226431
2546453,0,0.0
2546470,1,0.1264358328837667
2546499,1,0.12085079642343952
2546510,0,0.0
2546515,0,0.0
2546540,0,0.0
2546584,0,0.0
2546623,0,0.0
2546637,0,0.0
2546670,0,0.0
2546676,0,0.0
2546681,0,0.0
2546687,0,0.0
2546714,1,0.12895546501585015
2546722,0,0.0
2546815,0,0.0
2546820,0,0.0
2546861,1,0.09068874398981933
2546867,1,0.12615101500248727
2546888,0,0.0
2546940,1,0.10037311762125353
2547038,0,0.0
2547043,0,0.0
2547064,1,0.0794640147916506
2547115,1,0.10804290887656963
2547139,1,0.08748179424813995
2547143,0,0.0
2547163,0,0.0
2547188,0,0.0
2547195,0,0.0
2547207,1,0.12320650681317083
2547252,0,0.0
2547259,0,0.0
2547299,0,0.0
2547319,1,0.09056602227720359
2547344,1,0.09992078481075332
2547349,0,0.0
2547353,0,0.0
2547384,0,0.0
2547388,0,0.0
2547399,0,0.0
2547454,1,0.12458323212189981
2547522,0,0.0
2547551,1,0.15548981434707934
2547562,0,0.0
2547588,1,0.14214010238167135
2547640,1,0.11272073699663748
2547649,1,0.1360605782067333
2547684,0,0.0
2547695,0,0.0
2547705,1,0.07539905328498157
2547743,0,0.0
2547748,0,0.0
2547756,0,0.0
2547775,1,0.1153605206269305
2547814,1,0.07365878456293755
2547839,0,0.0
2547853,1,0.11286295784702202
2547865,0,0.0
2547878,0,0.0
2547907,1,0.08639698175542346
2547926,1,0.10334670658229439
2547934,0,0.0
2547938,0,0.0
2547962,1,0.10198255116254552
2547972,0,0.0
2547979,1,0.10595011581485408
2547983,1,0.14973204715636082
2547999,1,0.13362462223388327
2548036,0,0.0
2548083,0,0.0
2548123,1,0.09718362396923595
2548146,1,0.12135520660227928
2548195,1,0.06266862235725537
2548276,0,0.0
2548289,0,0.0
2548304,1,0.07398877890854733
2548348,1,0.11522674530692328
2548379,0,0.0
2548383,0,0.0
2548388,0,0.0
2548400,1,0.09958973329902235
2548450,1,0.07656246260749706
2548466,0,0.0
2548479,1,0.13372247780348195
2548495,1,0.0914547083279583
2548508,1,0.13569414423450551
2548525,1,0.07574461288544171
2548529,0,0.0
2548574,0,0.0
2548622,1,0.07244409609674099
2548674,0,0.0
2548682,1,0.1261562541281112
2548690,1,0.11423142559249644
2548719,0,0.0
2548796,1,0.1383996448474011
2548805,0,0.0
2548809,0,0.0
2548814,0,0.0
2548899,1,0.1081507909536871
2548917,0,0.0
2548921,0,0.0
2548951,0,0.0
2548963,1,0.0686112360631763
2548974,1,0.08173382071150703
2548986,1,0.12106783018892248
2549074,1,0.14233136194356877
2549080,0,0.0
2549108,1,0.0863983275417496
2549158,1,0.15993059383711794
2549163,1,0.06657693496559211
2549167,1,0.12583985092366412
2549176,0,0.0
2549184,0,0.0
2549196,1,0.0665880621082952
2549200,0,0.0
2549207,0,0.0
2549242,1,0.11848815581725601
2549319,1,0.11942230630940887
2549329,0,0.0
2549381,1,0.10531809755313032
2549435,0,0.0
2549535,0,0.0
2549582,1,0.07286624426142482
2549594,0,0.0
2549619,0,0.0
2549625,0,0.0
2549643,1,0.09236846566226142
2549649,1,0.1243892399089393
2549659,0,0.0
2549664,0,0.0
2549676,1,0.13048645736617887
2549684,0,0.0
2549698,0,0.0
2549720,0,0.0
2549766,1,0.1489499974960759
2549802,1,0.1522211052334687
2549821,1,0.10852197388262907
2549947,1,0.07165214171059954
2549977,1,0.1350043805933334
2550012,1,0.1061821764594594
2550071,0,0.0
2550122,1,0.10776042905210646
2550127,0,0.0
2550149,0,0.0
2550158,1,0.14990173466012915
2550239,0,0.0
2550286,1,0.13589943594454346
2550296,1,0.15458900779722254
2550302,1,0.10732011674216604
2550308,1,0.07269047802611796
2550349,1,0.13474869719535437
2550359,0,0.0
2550405,1,0.06667563065934812
2550442,1,0.08540304475183534
2550446,0,0.0
2550450,0,0.0
2550470,0,0.0
2550517,0,0.0
2550607,1,0.07820659785991582
2550646,1,0.1355729443713655
2550655,1,0.0748914760656586
2550704,0,0.0
2550762,1,0.1257958483081974
2550798,1,0.13882496110148265
2550827,1,0.07443098196858654
2550837,1,0.06681540976307261
2550850,1,0.11627500424466285
2550895,0,0.0
2550905,1,0.10419812443357711
2550946,0,0.0
2550968,0,0.0
2550982,1,0.07095828509747257
2551025,1,0.13400375728833916
2551030,0,0.0
2551088,1,0.12786234390570178
2551094,0,0.0
2551098,0,0.0
2551124,0,0.0
2551133,0,0.0
2551142,0,0.0
2551211,0,0.0
2551218,0,0.0
2551238,0,0.0
2551247,1,0.07403310965067335
2551341,1,0.1290287219441299
2551415,1,0.10971549394338992
2551425,1,0.11804817222604563
2551439,0,0.0
2551474,1,0.1435674038633406
2551526,0,0.0
2551551,0,0.0
2551590,0,0.0
2551594,1,0.09462311229796391
2551668,0,0.0
2551680,0,0.0
2551748,0,0.0
2551766,0,0.0
2551784,0,0.0
2551793,0,0.0
2551842,1,0.10763008614703498
2551865,0,0.0
2551872,0,0.0
2551900,0,0.0
2551971,1,0.1537071822871153
2552003,1,0.08996311739704296
2552045,0,0.0
2552053,1,0.08334445496926712
2552057,0,0.0
2552065,1,0.08667871799031554
2552091,1,0.09141342373419971
2552096,0,0.0
2552114,0,0.0
2552139,1,0.09166424850830095
2552147,1,0.07817778529827603
2552152,0,0.0
2552157,1,0.10700811479890385
2552171,1,0.10070094409824579
2552196,1,0.10342485755322366
2552211,1,0.07022069241550868
2552220,0,0.0
2552226,0,0.0
2552235,1,0.06947808006751567
2552241,0,0.0
2552365,0,0.0
2552453,1,0.15247097869023318
2552494,0,0.0
2552513,1,0.12842861626610305
2552520,0,0.0
2552530,0,0.0
2552574,0,0.0
2552621,0,0.0
2552629,0,0.0
2552665,1,0.10804032465674826
2552720,1,0.12901664031732674
2552724,0,0.0
2552763,1,0.1256016836379174
2552793,1,0.12697987241229053
2552802,0,0.0
2552806,0,0.0
2552826,1,0.10254584701827694
2552836,0,0.0
2552842,0,0.0
2552866,1,0.08012193764560445
2552921,0,0.0
2552930,0,0.0
2552938,0,0.0
2552965,0,0.0
2553007,1,0.1077623275997052
2553088,1,0.1325821686855187
2553107,0,0.0
2553125,0,0.0
2553187,1,0.12628374286020277
2553208,1,0.07788427898381536
2553217,0,0.0
2553227,1,0.1534853823208209
2553305,1,0.14253530725352764
2553309,0,0.0
2553350,1,0.11289922139012992
2553354,0,0.0
2553364,0,0.0
2553370,1,0.07878006080530611
2553470,1,0.09748158816179822
2553480,0,0.0
2553494,0,0.0
2553502,0,0.0
2553506,0,0.0
2553513,1,0.13407953326677519
2553519,1,0.08940626940782165
2553574,0,0.0
2553584,1,0.1437618028561728
2553603,0,0.0
2553608,1,0.07963657526508874
2553613,0,0.0
2553626,0,0.0
2553659,1,0.09121910259062925
2553666,1,0.09345698896106201
2553684,1,0.07607739497110036
2553723,1,0.07337483827949634
2553731,0,0.0
2553743,0,0.0
2553781,0,0.0
2553790,0,0.0
2553832,0,0.0
2553890,1,0.13684738616976766
2553945,0,0.0
2553981,1,0.10251695157566432
2553997,0,0.0
2554007,0,0.0
2554053,1,0.1552701394496841
2554068,0,0.0
2554089,1,0.13919417645479434
2554093,1,0.07181029317835311
2554160,1,0.06895222142550188
2554191,1,0.12081717541093326
2554210,1,0.11744870184413883
2554237,1,0.12257171215013912
2554243,0,0.0
2554253,1,0.07367831889112117
2554273,0,0.0
2554309,0,0.0
2554326,0,0.0
2554429,1,0.0925018362734506
2554436,0,0.0
2554441,0,0.0
2554482,1,0.14364530131987158
2554488,0,0.0
2554492,1,0.07440970485818649
2554497,0,0.0
2554502,0,0.0
2554523,0,0.0
2554544,1,0.06760413854726745
2554629,1,0.15050073311268342
2554635,0,0.0
2554639,0,0.0
2554645,0,0.0
2554721,1,0.06894439523315692
2554731,0,0.0
2554754,1,0.13810655882722156
2554759,1,0.11216939513730241
2554765,0,0.0
2554788,1,0.09575129946716088
2554794,0,0.0
2554894,0,0.0
2554898,1,0.10602820854292175
2554965,1,0.10831274550042386
2554974,1,0.07316245753978054
2555017,0,0.0
2555026,0,0.0
2555063,0,0.0
2555126,1,0.1180792182204882
2555141,1,0.15785314469809011
2555148,0,0.0
2555156,1,0.09433318031622269
2555183,1,0.09965933887746373
2555212,0,0.0
2555220,0,0.0
2555270,1,0.08525275668272804
2555279,1,0.08599671986240982
2555297,0,0.0
2555303,1,0.08234021388607905
2555355,0,0.0
2555371,0,0.0
2555380,0,0.0
2555412,1,0.11540539661891125
2555455,0,0.0
2555465,1,0.11162711622055022
2555483,1,0.07358828680547119
2555487,1,0.1268070104501588
2555520,0,0.0
2555542,1,0.07059623115339306
2555595,0,0.0
2555609,0,0.0
2555618,0,0.0
2555648,0,0.0
2555688,0,0.0
2555693,1,0.08058996609300714
2555710,1,0.07736581158566502
2555731,0,0.0
2555735,0,0.0
2555753,1,0.12825911691861158
2555758,1,0.080511847289161
2555779,1,0.0833840875827066
2555787,1,0.0713896613524958
2555791,0,0.0
2555820,0,0.0
2555849,1,0.09428563587132865
2555878,1,0.08067111801395267
2555935,1,0.08735663738095688
2555941,1,0.08277969444829858
2555994,1,0.112403319133139
2556019,0,0.0
2556023,0,0.0
2556033,0,0.0
2556039,0,0.0
2556105,1,0.12067113809047483
2556109,0,0.0
2556165,1,0.13196694072701567
2556184,1,0.10717231580080229
2556204,1,0.08328823709616684
2556217,0,0.0
2556224,1,0.08805620562676303
2556231,0,0.0
2556297,1,0.08257289971747411
2556304,1,0.08051647712217586
2556320,0,0.0
2556341,0,0.0
2556362,1,0.07097266228698156
2556374,1,0.07809104571528751
2556384,0,0.0
2556413,1,0.06861493035526556
2556422,0,0.0
2556429,1,0.13140155868265532
2556461,1,0.07618071812768754
2556480,1,0.11599614346064926
2556496,1,0.13691209412479494
2556507,1,0.1178030087667139
2556532,1,0.1310912000745146
2556550,0,0.0
2556560,1,0.10238747163789097
2556661,1,0.09335280167845833
2556666,0,0.0
2556699,1,0.1322959005293293
2556751,1,0.14507379374834795
2556789,1,0.11111110871475881
2556817,1,0.06603107992765231
2556865,0,0.0
2556870,1,0.07418548789947937
2556893,1,0.08491734432108952
2556902,1,0.08668197811362158
2556986,0,0.0
2557060,0,0.0
2557078,1,0.1259593683974113
2557092,1,0.08283519506208527
2557121,1,0.11308324804329177
2557144,1,0.13627638829832475
2557169,1,0.1464266975712063
2557175,1,0.13128532470266532
2557183,0,0.0
2557188,0,0.0
2557267,1,0.12879529578101562
2557274,0,0.0
2557335,1,0.08147503666574392
2557364,0,0.0
2557390,0,0.0
2557405,0,0.0
2557498,1,0.0963989380333553
2557515,0,0.0
2557537,1,0.07742712884949231
2557543,1,0.06965954806000596
2557562,1,0.07151513078972252
2557570,0,0.0
2557584,0,0.0
2557605,0,0.0
2557709,0,0.0
2557737,1,0.13417784405898914
2557741,1,0.1425729154777536
2557747,0,0.0
2557763,0,0.0
2557776,0,0.0
2557837,1,0.12634206337084114
2557841,0,0.0
2557857,0,0.0
2557915,0,0.0
2557924,0,0.0
2557928,1,0.07094515922297463
2557959,1,0.08419862452721417
2557965,0,0.0
2558026,1,0.15365073683224548
2558034,1,0.13038718135566596
2558048,1,0.08834240890302997
2558056,0,0.0
2558060,0,0.0
2558066,1,0.13017805742475763
2558122,1,0.1170534701671855
2558126,0,0.0
2558166,1,0.12176928914575996
2558170,0,0.0
2558184,0,0.0
2558191,1,0.1238144519113311
2558278,1,0.07654332653907162
2558283,1,0.09102940994429423
2558310,0,0.0
2558343,1,0.1173784913548355
2558352,0,0.0
2558367,0,0.0
2558383,0,0.0
2558398,0,0.0
2558431,0,0.0
2558491,1,0.09872558452458624
2558506,1,0.10161075671208135
2558605,1,0.09113269784883826
2558611,0,0.0
2558636,1,0.06620087992526279
2558702,1,0.06491610588553513
2558708,0,0.0
2558722,1,0.10270942324913815
2558738,0,0.0
2558747,1,0.08632626805109082
2558754,0,0.0
2558759,1,0.13686478249264789
2558766,0,0.0
2558775,1,0.08163406764977386
2558783,0,0.0
2558791,0,0.0
2558823,0,0.0
2558838,0,0.0
2558845,0,0.0
2558864,1,0.11025944166350304
2558908,1,0.13053035773076788
2558982,1,0.07092919235994244
2558986,0,0.0
2558997,0,0.0
2559013,1,0.12093642826098176
2559022,1,0.08542837956683258
2559040,1,0.10946451823415554
2559044,1,0.13591183015519814
2559076,0,0.0
2559089,1,0.10481578071316393
2559195,0,0.0
2559203,0,0.0
2559211,1,0.06938530002635879
2559281,0,0.0
2559285,0,0.0
2559290,0,0.0
2559307,0,0.0
2559351,0,0.0
2559372,1,0.06513135575179997
2559376,0,0.0
2559383,0,0.0
2559432,0,0.0
2559462,1,0.11931430758192821
2559473,1,0.09391855717617204
2559532,0,0.0
2559547,0,0.0
2559555,1,0.09236900959001543
2559643,1,0.08737597623759998
2559651,1,0.10176533663134843
2559660,0,0.0
2559704,0,0.0
2559711,0,0.0
2559723,0,0.0
2559727,0,0.0
2559733,1,0.13878747042818998
2559742,0,0.0
2559751,1,0.06882124240023182
2559808,1,0.08024742748108975
2559822,0,0.0
2559829,1,0.07175740541788017
2559835,0,0.0
2559847,0,0.0
2559854,0,0.0
2559893,1,0.14129565252000859
2559902,0,0.0
2559911,1,0.13436820008673225
2559917,1,0.06735676339303628
2559926,0,0.0
2559946,0,0.0
2559953,0,0.0
2559965,1,0.08689403896196969
2559971,0,0.0
2559997,0,0.0
2560032,1,0.1321363308312638
2560063,1,0.13694695638914095
2560090,0,0.0
2560104,1,0.12398841497991195
2560142,1,0.11635877694360466
2560146,0,0.0
2560172,1,0.10484735064970377
2560186,1,0.08661247136328012
2560191,0,0.0
2560227,1,0.12155210834542042
2560233,1,0.08157599389682532
2560258,0,0.0
2560262,0,0.0
2560303,1,0.1322939409399344
2560314,1,0.07667004210855771
2560325,0,0.0
2560343,1,0.12364916932369507
2560374,0,0.0
2560379,1,0.07845872364606808
2560388,0,0.0
2560402,0,0.0
2560412,0,0.0
2560478,1,0.15125637794744043
2560500,0,0.0
2560555,1,0.07276711167037155
2560559,1,0.10465584044150575
2560582,0,0.0
2560619,1,0.12907826313910004
2560676,1,0.09748065805492705
2560701,1,0.0656300986754164
2560716,0,0.0
